Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Recommended For,Recommended By,Owned Copies,Original Purchase Date,Original Purchase Location,Condition,Condition Description,BCID
126041,"An Incomplete Education: 3,684 Things You Should Have Learned But Probably Didn't",Judy Jones,"Jones, Judy",William Wilson,"=""0345468902""","=""9780345468901""",0,3.91,Ballantine Books,Hardcover,699,2006,1987,,2016/10/09,"to-read, highly-recommended, history, learning, nonfiction","to-read (#374), highly-recommended (#68), history (#78), learning (#36), nonfiction (#171)",to-read,,,,0,,,0,,,,,
17780,In the Heart of the Sea: The Tragedy of the Whaleship Essex,Nathaniel Philbrick,"Philbrick, Nathaniel",,"=""0141001828""","=""9780141001821""",3,4.15,Penguin Books,Paperback,302,2001,2000,2016/10/08,2014/02/09,"ocean, history, nonfiction","ocean (#9), history (#76), nonfiction (#167)",read,,,,1,,,0,,,,,
5625477,Biocentrism: How Life and Consciousness Are the Keys to Understanding the True Nature of the Universe,Robert Lanza,"Lanza, Robert",Bob Berman,"=""1933771690""","=""9781933771694""",0,3.92,BenBella Books,Hardcover,223,2009,2009,,2016/10/04,"to-read, biology, highly-recommended, island, learning, nonfiction, philosophy, science, space","to-read (#373), biology (#67), highly-recommended (#67), island (#24), learning (#35), nonfiction (#170), philosophy (#11), science (#134), space (#27)",to-read,,,,0,,,0,,,,,
174713,The Lessons of History,Will Durant,"Durant, Will",Ariel Durant,"=""1567310249""","=""9781567310245""",0,4.14,"Fine Communications,US",Hardcover,119,1997,1968,,2016/09/27,"to-read, highly-recommended, history, learning, nonfiction","to-read (#372), highly-recommended (#66), history (#77), learning (#34), nonfiction (#169)",to-read,,,,0,,,0,,,,,
164064,"Time, Love, Memory: A Great Biologist and His Quest for the Origins of Behavior",Jonathan Weiner,"Weiner, Jonathan",,"=""0679763902""","=""9780679763901""",0,4.18,Vintage,Paperback,320,2000,1999,,2016/09/24,"to-read, biology, highly-recommended, history-of-science, island, learning, nonfiction, science","to-read (#371), biology (#66), highly-recommended (#65), history-of-science (#48), island (#23), learning (#33), nonfiction (#168), science (#133)",to-read,,,,0,,,0,,,,,
26530386,"The Vital Question: Energy, Evolution, and the Origins of Complex Life",Nick Lane,"Lane, Nick",,"=""0393352978""","=""9780393352979""",0,4.17,W. W. Norton  Company,Paperback,368,2016,2015,,2016/09/06,"highly-recommended, learning, nonfiction, science, to-read","highly-recommended (#64), learning (#32), nonfiction (#166), science (#132), to-read (#370)",to-read,,,,0,,,0,,,,,
6493208,The Immortal Life of Henrietta Lacks,Rebecca Skloot,"Skloot, Rebecca",,"=""1400052173""","=""9781400052172""",3,4.07,Crown Publishing Group,Hardcover,370,2010,2010,2016/09/20,2014/02/09,"top-100-lifetime, science, history-of-science, kindle, nonfiction, biology, biography","top-100-lifetime (#46), science (#31), history-of-science (#25), kindle (#52), nonfiction (#94), biology (#65), biography (#44)",read,,,,1,,,0,,,,,
234225,"Dune (Dune Chronicles, #1)",Frank Herbert,"Herbert, Frank",Domingo Santos,"=""0340839937""","=""9780340839935""",4,4.23,Hodder & Stoughton,Paperback,604,2006,1965,2016/08/21,2014/02/09,"top-100-lifetime, fiction, biology, science-fiction, space, kindle, bbc, award-winning","top-100-lifetime (#64), fiction (#104), biology (#23), science-fiction (#5), space (#10), kindle (#45), bbc (#39), award-winning (#16)",read,,,,1,,,0,,,,,
7664041,"Inheritance (The Inheritance Cycle, #4)",Christopher Paolini,"Paolini, Christopher",,"=""0375856110""","=""9780375856112""",0,4.10,Alfred A. Knopf,Hardcover,849,2011,2011,,2016/07/12,"to-read, fiction, kindle","to-read (#369), fiction (#315), kindle (#81)",to-read,,,,0,,,0,,,,,
22245552,Chasing the Scream: The First and Last Days of the War on Drugs,Johann Hari,"Hari, Johann",,"=""1620408902""","=""9781620408902""",0,4.48,Bloomsbury USA,Hardcover,400,2015,2015,,2015/03/16,"nonfiction, highly-recommended, to-read, learning","nonfiction (#52), highly-recommended (#28), to-read (#262), learning (#31)",to-read,,,,0,,,0,,,,,
7996,"Redwall (Redwall, #1)",Brian Jacques,"Jacques, Brian",,"=""1862301387""","=""9781862301382""",4,4.12,Red Fox,Paperback,352,2006,1986,2016/06/20,2014/05/07,"fiction, bedroom, kindle, guestroom","fiction (#181), bedroom (#25), kindle (#12), guestroom (#13)",read,,,,1,,,0,,,,,
3999418,The Healthy College Cookbook,Alexandra Nimetz,"Nimetz, Alexandra","Jason      Stanley, Emeline Starr","=""1603420304""","=""9781603420303""",4,3.70,"Storey Publishing, LLC",Paperback,293,2009,1999,,2016/06/12,,,read,,,,1,,,0,,,,,
19150422,The Extreme Life of the Sea,Stephen R. Palumbi,"Palumbi, Stephen R.",Anthony R. Palumbi,"=""1400849934""","=""9781400849932""",4,4.01,Princeton University Press,ebook,240,2014,2014,2016/06/01,2015/04/30,"kindle, biology, nonfiction, ocean","kindle (#9), biology (#42), nonfiction (#87), ocean (#26)",read,,,,1,,,0,,,,,
995029,"The Challenger Launch Decision: Risky Technology, Culture, and Deviance at NASA",Diane Vaughan,"Vaughan, Diane",,"=""0226851761""","=""9780226851761""",0,4.10,University Of Chicago Press,Paperback,592,1997,1996,,2016/05/07,"to-read, history-of-science, history, island, learning, nonfiction, science, space","to-read (#367), history-of-science (#47), history (#73), island (#22), learning (#30), nonfiction (#163), science (#130), space (#26)",to-read,,,,0,,,0,,,,,
101942,"The Tripods Trilogy (The Tripods, #1-3)",John Christopher,"Christopher, John",,"=""0020425716""","=""9780020425717""",0,4.18,Collier Books,Paperback,224,1988,1967,,2016/05/05,"read-again, science-fiction","read-again (#13), science-fiction (#23)",read,,,,1,,,0,,,,,
22609485,The Soul of an Octopus: A Surprising Exploration Into the Wonder of Consciousness,Sy Montgomery,"Montgomery, Sy",,"=""1451697716""","=""9781451697711""",2,3.87,Atria Books,Hardcover,261,2015,2015,2016/05/02,2016/03/09,"ocean, nonfiction, biology","ocean (#39), nonfiction (#156), biology (#64)",read,,,,1,,,0,,,,,
5553,Six Easy Pieces: Essentials of Physics By Its Most Brilliant Teacher,Richard P. Feynman,"Feynman, Richard P.",,"=""0465023924""","=""9780465023929""",0,4.21,Basic Books,Paperback,138,1995,1962,,2016/05/01,"to-read, highly-recommended, history-of-science, learning, nonfiction, science, space","to-read (#366), highly-recommended (#63), history-of-science (#46), learning (#29), nonfiction (#162), science (#129), space (#25)",to-read,,,,0,,,0,,,,,
29454366,Deep Into Deco: The Diver's Decompression Textbook,Asser Salama,"Salama, Asser",,"=""1930536798""","=""9781930536791""",0,4.43,Best Publishing Company,Paperback,120,2015,,,2016/04/27,"to-read, diving, island, nonfiction, ocean, science, highly-recommended, learning","to-read (#365), diving (#16), island (#21), nonfiction (#158), ocean (#41), science (#127), highly-recommended (#62), learning (#28)",to-read,,,,0,,,0,,,,,
5795586,"Sea Dwellers: The Humor, Drama, and Tragedy of the U.S. Navy Sealab Programs",Bob Barth,"Barth, Bob",,"=""0965335933""","=""9780965335935""",0,4.00,Doyle Publishing Company,Paperback,184,2000,2000,,2016/03/12,"to-read, biography, diving, history, island, nonfiction, ocean, science, highly-recommended, history-of-science, learning","to-read (#364), biography (#40), diving (#15), history (#72), island (#20), nonfiction (#157), ocean (#40), science (#126), highly-recommended (#61), history-of-science (#44), learning (#27)",to-read,,,,0,,,0,,,,,
126232,Jaws (Jaws #1),Peter Benchley,"Benchley, Peter",,"=""1400064562""","=""9781400064564""",4,3.97,Random House,Hardcover,320,2005,1974,2016/02/09,2014/02/09,"fiction, ocean, made-into-movie","fiction (#21), ocean (#2), made-into-movie (#8)",read,,,,1,,,0,,,,,
89635,How the Universe Got Its Spots: Diary of a Finite Time in a Finite Space,Janna Levin,"Levin, Janna",Oksana Kushnir,"=""1400032725""","=""9781400032723""",0,3.94,Anchor,Paperback,240,2003,2002,,2016/02/07,"to-read, highly-recommended, history-of-science, learning, nonfiction, science, space","to-read (#363), highly-recommended (#60), history-of-science (#43), learning (#26), nonfiction (#155), science (#125), space (#23)",to-read,,,,0,,,0,,,,,
24972194,On the Move: A Life,Oliver Sacks,"Sacks, Oliver",,"=""0385352549""","=""9780385352543""",0,4.07,Knopf,Hardcover,397,2015,2015,,2015/06/22,"highly-recommended, biography, to-read, history-of-science, nonfiction, science, philosophy","highly-recommended (#47), biography (#24), to-read (#317), history-of-science (#32), nonfiction (#122), science (#103), philosophy (#8)",to-read,,,,0,,,0,,,,,
295,Treasure Island,Robert Louis Stevenson,"Stevenson, Robert Louis","David W. Whitehead, Ralph Cosham, Grover Gardner, Michael Prichard, Otto Weith, Richard S. Hartmetz, عمر أمين","=""0753453800""","=""9780753453803""",3,3.83,Kingfisher,Hardcover,311,2001,1879,2015/12/17,2014/02/09,"fiction, classics, disney, made-into-movie, kindle","fiction (#149), classics (#45), disney (#3), made-into-movie (#63), kindle (#69)",read,,,,1,,,0,,,,,
7682,The Great Train Robbery,Michael Crichton,"Crichton, Michael",,"=""0553129198""","=""9780553129199""",4,3.86,Bantam,Mass Market Paperback,300,1979,1975,2015/12/14,2014/04/30,fiction,fiction (#175),read,,,,1,,,0,,,,,
23848266,"Spooky Action at a Distance: The Phenomenon That Reimagines Space and Time—and What It Means for Black Holes, the Big Bang, and Theories of Everything",George Musser,"Musser, George",,"=""0374298513""","=""9780374298517""",0,3.80,"Scientific American / Farrar, Straus and Giroux",Hardcover,304,2015,2015,,2015/11/27,"to-read, learning, nonfiction, history-of-science, science, highly-recommended, island","to-read (#362), learning (#25), nonfiction (#152), history-of-science (#42), science (#123), highly-recommended (#59), island (#19)",to-read,,,,0,,,0,,,,,
7670,"The Andromeda Strain (Andromeda, #1)",Michael Crichton,"Crichton, Michael",,"=""0060541814""","=""9780060541811""",4,3.90,Avon Books,Paperback,327,2003,1969,2015/11/27,2014/02/09,"biology, fiction, made-into-movie, science, science-fiction","biology (#63), fiction (#314), made-into-movie (#82), science (#122), science-fiction (#22)",read,,,,1,,,0,,,,,
12307777,Our Dying Planet: An Ecologist's View of the Crisis We Face,Peter F. Sale,"Sale, Peter F.",,"=""0520267567""","=""9780520267565""",0,4.17,University of California Press,Hardcover,360,2011,2011,,2015/11/02,"to-read, biology, island, nonfiction, ocean, science","to-read (#361), biology (#62), island (#17), nonfiction (#150), ocean (#38), science (#120)",to-read,,,,0,,,0,,,,,
2956,The Adventures of Huckleberry Finn,Mark Twain,"Twain, Mark","Guy Cardwell, John Seelye, Walter Trier","=""0142437174""","=""9780142437179""",3,3.82,Penguin Classics,Paperback,327,2002,1884,,2014/02/09,"banned, classics, fiction","banned (#21), classics (#106), fiction (#313)",read,,,,1,,,0,,,,,
77013,As I Lay Dying,William Faulkner,"Faulkner, William",,"=""067973225X""","=""9780679732259""",0,3.72,Vintage,Paperback,288,1991,1930,,2014/04/30,"to-read, classics, fiction, made-into-movie, banned","to-read (#197), classics (#59), fiction (#180), made-into-movie (#46), banned (#11)",to-read,,,,0,,,0,,,,,
9717,The Unbearable Lightness of Being,Milan Kundera,"Kundera, Milan",Michael Henry Heim,"=""0571224385""","=""9780571224388""",0,4.10,Harper Perennial,Paperback,320,2009,1984,,2015/10/18,"fiction, highly-recommended, emotional, to-read","fiction (#312), highly-recommended (#58), emotional (#4), to-read (#360)",to-read,,,,0,,,0,,,,,
2035627,The Theory of Island Biogeography,Robert H. MacArthur,"MacArthur, Robert H.",Edward O. Wilson,"=""0691088365""","=""9780691088365""",0,4.11,Princeton University Press,Paperback,224,2001,1967,,2015/10/11,"to-read, biology, highly-recommended, history-of-science, island, learning, nonfiction, ocean, science","to-read (#359), biology (#60), highly-recommended (#57), history-of-science (#38), island (#16), learning (#23), nonfiction (#147), ocean (#37), science (#117)",to-read,,,,0,,,0,,,,,
231083,The Principia: Mathematical Principles of Natural Philosophy,Isaac Newton,"Newton, Isaac","I. Bernard Cohen, Anne Whitman","=""0520088174""","=""9780520088177""",0,4.23,University of California Press,Paperback,991,1999,1687,,2015/09/28,"history-of-science, classics, history, to-read, learning, nonfiction, science","history-of-science (#37), classics (#105), history (#70), to-read (#358), learning (#22), nonfiction (#146), science (#115)",to-read,,,,0,,,0,,,,,
130792,Diving Science,Michael Strauss,"Strauss, Michael",Igor V. Aksenov,"=""0736048308""","=""9780736048309""",0,4.25,Human Kinetics Publishers,Paperback,408,2004,2004,,2014/09/09,"to-read, diving, highly-recommended, nonfiction, ocean, science, island","to-read (#231), diving (#2), highly-recommended (#8), nonfiction (#8), ocean (#17), science (#41), island (#15)",to-read,,,,0,,,0,,,,,
6189421,Deco for Divers: Decompression Theory and Physiology,Mark Powell,"Powell, Mark",,"=""1905492073""","=""9781905492077""",0,4.69,Aquapress,Paperback,240,2009,2008,,2014/09/09,"to-read, highly-recommended, nonfiction, ocean, science, diving, island","to-read (#230), highly-recommended (#7), nonfiction (#7), ocean (#16), science (#40), diving (#1), island (#14)",to-read,,,,0,,,0,,,,,
503051,The Diversity of Life,Edward O. Wilson,"Wilson, Edward O.",,"=""0393319407""","=""9780393319408""",0,4.16,W. W. Norton  Company,Paperback,432,1999,1992,,2015/09/23,"biology, highly-recommended, classics, to-read, history, learning, nonfiction, science, history-of-science","biology (#59), highly-recommended (#55), classics (#104), to-read (#356), history (#69), learning (#21), nonfiction (#145), science (#114), history-of-science (#36)",to-read,,,,0,,,0,,,,,
25530069,Charlie Munger: The Complete Investor,Tren Griffin,"Griffin, Tren",,"=""023117098X""","=""9780231170987""",0,3.93,Columbia Business School Publishing,Hardcover,224,2015,2015,,2015/09/20,"to-read, biography, learning, nonfiction","to-read (#355), biography (#36), learning (#20), nonfiction (#144)",to-read,,,,0,,,0,,,,,
32831,"The Mysterious Island (Extraordinary Voyages, #12)",Jules Verne,"Verne, Jules","Caleb Carr, Jordan Stump","=""0812972120""","=""9780812972122""",0,4.11,Modern Library,Mass Market Paperback,723,2004,1865,,2015/09/03,"to-read, fiction, highly-recommended, island, science-fiction","to-read (#354), fiction (#310), highly-recommended (#54), island (#13), science-fiction (#20)",to-read,,,,0,,,0,,,,,
13588356,"Daring Greatly: How the Courage to Be Vulnerable Transforms the Way We Live, Love, Parent, and Lead",Brené Brown,"Brown, Brené",,"=""1592407331""","=""9781592407330""",0,4.27,Avery,Hardcover,287,2012,2012,,2014/02/09,"to-read, top-100-lifetime, nonfiction, emotional","to-read (#73), top-100-lifetime (#63), nonfiction (#104), emotional (#3)",to-read,,,,0,,,0,,,,,
300961,Michael Rosen's Sad Book,Michael Rosen,"Rosen, Michael",Quentin Blake,"=""0763625973""","=""9780763625979""",0,4.47,Candlewick Press,Hardcover,32,2005,2004,,2015/08/30,"to-read, emotional, nonfiction","to-read (#353), emotional (#2), nonfiction (#142)",to-read,,,,0,,,0,,,,,
23258103,"The Mathematics of Love: Patterns, Proofs, and the Search for the Ultimate Equation",Hannah Fry,"Fry, Hannah",Christine Rösh,"=""1476784884""","=""9781476784885""",0,3.64,Simon & Schuster / TED,Hardcover,128,2015,2015,,2015/06/18,"learning, nonfiction, highly-recommended, to-read, science, island","learning (#14), nonfiction (#120), highly-recommended (#45), to-read (#316), science (#102), island (#12)",to-read,,,,0,,,0,,,,,
1303,The 48 Laws of Power,Robert Greene,"Greene, Robert",Joost Elffers,"=""0140280197""","=""9780140280197""",0,4.16,Penguin (Business),Paperback,452,2000,1998,,2015/08/16,"to-read, highly-recommended, learning, nonfiction, life-changing","to-read (#350), highly-recommended (#51), learning (#19), nonfiction (#139), life-changing (#19)",to-read,,,,0,,,0,,,,,
7614750,Cyrus the Great: The Arts of Leadership and War,Xenophon,"Xenophon, Xenophon",,"=""142990531X""","=""9781429905312""",0,4.15,Truman Talley Books,ebook,320,2007,-354,,2015/08/16,"to-read, biography, highly-recommended, history, life-changing, nonfiction","to-read (#351), biography (#34), highly-recommended (#52), history (#67), life-changing (#18), nonfiction (#140)",to-read,,,,0,,,0,,,,,
20665570,The Meaning of Human Existence,Edward O. Wilson,"Wilson, Edward O.",,"=""0871401002""","=""9780871401007""",0,3.79,Liveright Publishing,Hardcover,207,2014,2014,,2015/08/16,"to-read, island, nonfiction, philosophy, science","to-read (#349), island (#11), nonfiction (#138), philosophy (#5), science (#112)",to-read,,,,0,,,0,,,,,
227477,Six Degrees: Our Future on a Hotter Planet,Mark Lynas,"Lynas, Mark",,"=""0007209045""","=""9780007209040""",0,4.05,Fourth Estate (GB),Paperback,358,,2007,,2015/07/22,"learning, highly-recommended, nonfiction, to-read, science, island","learning (#18), highly-recommended (#48), nonfiction (#126), to-read (#321), science (#105), island (#10)",to-read,,,,0,,,0,,,,,
6497054,On Being a Scientist: A Guide to Responsible Conduct in Research,National Academies Press,"Press, National Academies","National Academy of Sciences, National Academy of Engineering, Institute of Medicine","=""0309119707""","=""9780309119702""",0,3.38,National Academies Press,Paperback,63,2008,2008,,2015/05/14,"history-of-science, biology, highly-recommended, science, nonfiction, to-read, island","history-of-science (#28), biology (#45), highly-recommended (#35), science (#90), nonfiction (#102), to-read (#303), island (#9)",to-read,,,,0,,,0,,,,,
91362,The Devil's Teeth: A True Story of Obsession and Survival Among America's Great White Sharks,Susan Casey,"Casey, Susan",,"=""0805080112""","=""9780805080117""",0,3.99,Owl Books (NY),Paperback,291,2006,2005,,2015/05/26,"nonfiction, biology, highly-recommended, to-read, science, ocean, island","nonfiction (#110), biology (#49), highly-recommended (#36), to-read (#307), science (#95), ocean (#29), island (#7)",to-read,,,,0,,,0,,,,,
10147075,Demon Fish: Travels Through the Hidden World of Sharks,Juliet Eilperin,"Eilperin, Juliet",,"=""0375425128""","=""9780375425127""",4,3.88,Pantheon,Hardcover,295,2011,2011,,2015/08/16,"biology, nonfiction, ocean, science","biology (#58), nonfiction (#137), ocean (#35), science (#110)",read,,,,1,,,0,,,,,
1057384,Submerged: Adventures of America's Most Elite Underwater Archeology Team,Daniel Lenihan,"Lenihan, Daniel",,"=""1557045054""","=""9781557045058""",0,3.91,William Morrow,Hardcover,288,2002,2002,,2014/11/02,"to-read, ocean, highly-recommended, history, nonfiction, diving, science, island","to-read (#240), ocean (#22), highly-recommended (#13), history (#13), nonfiction (#19), diving (#6), science (#47), island (#6)",to-read,,,,0,,,0,,,,,
23164968,"Pirate Hunters: Treasure, Obsession, and the Search for a Legendary Pirate Ship",Robert Kurson,"Kurson, Robert",,"=""1400063361""","=""9781400063369""",0,4.00,Random House,Hardcover,275,2015,2015,,2015/08/16,"highly-recommended, biography, diving, to-read, history, nonfiction, ocean, island","highly-recommended (#50), biography (#30), diving (#10), to-read (#324), history (#52), nonfiction (#134), ocean (#33), island (#5)",to-read,,,,0,,,0,,,,,
6235218,Exploring the Titanic: How the Greatest Ship Ever Lost—Was Found,Robert D. Ballard,"Ballard, Robert D.",,"=""1897330537""","=""9781897330531""",0,4.27,Madison Press Books,Paperback,64,2010,1988,,2015/08/16,"to-read, diving, history, island, nonfiction, ocean, science","to-read (#348), diving (#12), history (#66), island (#4), nonfiction (#136), ocean (#34), science (#109)",to-read,,,,0,,,0,,,,,
40289,The Abyss,Orson Scott Card,"Card, Orson Scott",James Francis Cameron,"=""0099690608""","=""9780099690603""",0,4.07,Legend,Paperback,363,1989,1989,,2014/02/09,"to-read, fiction, ocean, made-into-movie, island","to-read (#157), fiction (#151), ocean (#11), made-into-movie (#39), island (#2)",to-read,,,,0,,,0,,,,,
18222705,"Deep: Freediving, Renegade Science, and What the Ocean Tells Us about Ourselves",James Nestor,"Nestor, James",,"=""0547985525""","=""9780547985527""",0,4.42,Eamon Dolan/Houghton Mifflin Harcourt,Hardcover,272,2014,2014,,2014/11/22,"to-read, diving, nonfiction, ocean, science, biography, island","to-read (#243), diving (#7), nonfiction (#23), ocean (#22), science (#49), biography (#33), island (#1)",to-read,,,,0,,,0,,,,,
100915,"The Lion, the Witch and the Wardrobe (Chronicles of Narnia, #1)",C.S. Lewis,"Lewis, C.S.",,"=""""","=""""",0,4.22,HarperCollins Publishers,Paperback,206,2005,1950,,2014/03/02,"to-read, read-again, made-into-movie, fiction, bedroom, guestroom, bbc, classics","to-read (#169), read-again (#5), made-into-movie (#41), fiction (#207), bedroom (#16), guestroom (#7), bbc (#92), classics (#100)",to-read,,,,0,,,1,,,unspecified,,
15823480,Anna Karenina,Leo Tolstoy,"Tolstoy, Leo","Aylmer Maude, Louise Maude, George Gibian","=""""","=""""",0,4.05,Vintage,Paperback,964,2012,1877,,2014/02/09,"to-read, top-100-lifetime, fiction, made-into-movie, classics, kindle, bbc","to-read (#37), top-100-lifetime (#34), fiction (#50), made-into-movie (#19), classics (#15), kindle (#35), bbc (#91)",to-read,,,,0,,,0,,,,,
7144,Crime and Punishment,Fyodor Dostoyevsky,"Dostoyevsky, Fyodor","David McDuff, Σωτήρης Πατατζής, فيودور دوستويفسكي, ادوارد ابو حمرا","=""0143058142""","=""9780143058144""",0,4.22,Penguin,Paperback,671,2002,1866,,2014/02/09,"to-read, fiction, classics, life-changing, kindle, bbc","to-read (#53), fiction (#74), classics (#19), life-changing (#12), kindle (#40), bbc (#88)",to-read,,,,0,,,0,,,,,
30933,Brideshead Revisited,Evelyn Waugh,"Waugh, Evelyn",,"=""0316926345""","=""9780316926348""",0,4.00,Back Bay Books,Paperback,351,1982,1945,,2015/08/16,"to-read, bbc, fiction, history","to-read (#344), bbc (#87), fiction (#304), history (#64)",to-read,,,,0,,,0,,,,,
18405,Gone with the Wind,Margaret Mitchell,"Mitchell, Margaret",,"=""0446675539""","=""9780446675536""",4,4.30,Warner Books,Mass Market Paperback,1037,1999,1936,2015/05/24,2014/02/09,"top-100-lifetime, fiction, made-into-movie, classics, award-winning, history, bbc","top-100-lifetime (#9), fiction (#34), made-into-movie (#15), classics (#6), award-winning (#1), history (#44), bbc (#82)",read,,,,1,,,0,,,,,
19089,Middlemarch,George Eliot,"Eliot, George",Michel Faber,"=""0451529170""","=""9780451529176""",0,3.97,Signet,Paperback,904,2004,1871,,2015/08/16,"to-read, bbc, fiction, history","to-read (#342), bbc (#81), fiction (#301), history (#63)",to-read,,,,0,,,0,,,,,
14836,Midnight's Children,Salman Rushdie,"Rushdie, Salman",,"=""0099578514""","=""9780099578512""",0,3.98,Vintage,Paperback,647,1995,1981,,2014/02/09,"to-read, top-100-lifetime, fiction, bbc, award-winning","to-read (#79), top-100-lifetime (#78), fiction (#112), bbc (#53), award-winning (#20)",to-read,,,,0,,,0,,,,,
1618,The Curious Incident of the Dog in the Night-Time,Mark Haddon,"Haddon, Mark",,"=""1400032717""","=""9781400032716""",4,3.88,Vintage,Paperback,226,2004,2003,,2014/02/09,"read-again, bbc, award-winning, fiction","read-again (#6), bbc (#46), award-winning (#18), fiction (#297)",read,,,,1,,,0,,,,,
50365,"A Suitable Boy (A Suitable Boy, #1)",Vikram Seth,"Seth, Vikram",,"=""0060786523""","=""9780060786526""",0,4.12,Harper Perennial Modern Classics,Paperback,1474,2005,1993,,2014/06/11,"to-read, fiction, highly-recommended, bbc","to-read (#205), fiction (#186), highly-recommended (#5), bbc (#42)",to-read,,,,0,,,0,,,,,
92780,Cold Comfort Farm,Stella Gibbons,"Gibbons, Stella","Lynne Truss, Roz Chast","=""0143039598""","=""9780143039594""",0,3.91,Penguin Classics,Paperback,233,2006,1932,,2015/08/16,"to-read, bbc, fiction, humor","to-read (#338), bbc (#40), fiction (#293), humor (#8)",to-read,,,,0,,,0,,,,,
4214,Life of Pi,Yann Martel,"Martel, Yann",,"=""0770430074""","=""9780770430078""",3,3.91,Seal Books,Paperback,460,2006,2001,,2014/02/09,"bbc, award-winning, fiction","bbc (#38), award-winning (#15), fiction (#292)",read,,,,1,,,0,,,,,
31463,Far From the Madding Crowd,Thomas Hardy,"Hardy, Thomas","Rosemarie Morgan, Shannon Russell","=""0141439653""","=""9780141439655""",0,3.94,Penguin Books,Paperback,433,2003,1874,,2015/08/16,"to-read, bbc, fiction","to-read (#337), bbc (#34), fiction (#291)",to-read,,,,0,,,0,,,,,
8127,"Anne of Green Gables (Anne of Green Gables, #1)",L.M. Montgomery,"Montgomery, L.M.",,"=""0451528824""","=""9780451528827""",0,4.26,Signet Book,Paperback,320,2003,1908,,2014/02/09,"to-read, fiction, classics, bbc, read-again","to-read (#60), fiction (#90), classics (#24), bbc (#33), read-again (#11)",to-read,,,,0,,,0,,,,,
4473,A Prayer for Owen Meany,John Irving,"Irving, John",,"=""0552135399""","=""9780552135399""",0,4.23,Black Swan,Paperback,637,1990,1989,,2015/08/16,"to-read, bbc, fiction","to-read (#335), bbc (#31), fiction (#289)",to-read,,,,0,,,0,,,,,
968,"The Da Vinci Code (Robert Langdon, #2)",Dan Brown,"Brown, Dan",,"=""""","=""""",4,3.85,Anchor,Paperback,489,2006,2003,2014/08/26,2014/02/09,"fiction, kindle, made-into-movie, history, bbc, award-winning","fiction (#252), kindle (#20), made-into-movie (#76), history (#34), bbc (#29), award-winning (#12)",read,,,,1,,,0,,,,,
99107,"Winnie-the-Pooh (Winnie-the-Pooh, #1)",A.A. Milne,"Milne, A.A.",Ernest H. Shepard,"=""0525467564""","=""9780525467564""",4,4.34,Dutton Juvenile,Hardcover,145,2001,1926,,2014/02/09,"classics, disney, fiction, made-into-movie, bbc, bedroom","classics (#70), disney (#11), fiction (#201), made-into-movie (#54), bbc (#27), bedroom (#29)",read,,,,1,,,0,,,,,
28,Notes from a Small Island,Bill Bryson,"Bryson, Bill",,"=""0380727501""","=""9780380727506""",0,3.91,William Morrow Paperbacks,Paperback,324,1997,1995,,2015/08/16,"to-read, bbc, biography, humor","to-read (#334), bbc (#24), biography (#31), humor (#7)",to-read,,,,0,,,0,,,,,
125190,"Swallows and Amazons (Swallows and Amazons, #1)",Arthur Ransome,"Ransome, Arthur",,"=""087923573X""","=""9780879235734""",0,4.00,David R. Godine Publisher,Paperback,315,2010,1930,,2015/08/16,"to-read, bbc, classics, fiction","to-read (#333), bbc (#22), classics (#93), fiction (#286)",to-read,,,,0,,,0,,,,,
28407,Germinal,Émile Zola,"Zola, Émile",Roger Pearson,"=""0140447423""","=""9780140447422""",0,4.14,Penguin Classics,Paperback,592,2004,1885,,2015/08/16,"to-read, bbc, fiction, classics, history","to-read (#332), bbc (#21), fiction (#285), classics (#92), history (#58)",to-read,,,,0,,,0,,,,,
5211,A Fine Balance,Rohinton Mistry,"Mistry, Rohinton",,"=""140003065X""","=""9781400030651""",0,4.36,Vintage,Paperback,603,2001,1995,,2015/08/16,"to-read, award-winning, bbc, fiction, history","to-read (#329), award-winning (#9), bbc (#14), fiction (#280), history (#53)",to-read,,,,0,,,0,,,,,
24178,Charlotte's Web,E.B. White,"White, E.B.","Garth Williams, Rosemary Wells","=""0064410935""","=""9780064410939""",0,4.17,HarperCollinsPublishers,Paperback,184,2001,1952,,2014/02/09,"read-again, to-read, top-100-lifetime, fiction, bbc, award-winning, bedroom, classics","read-again (#3), to-read (#30), top-100-lifetime (#6), fiction (#33), bbc (#13), award-winning (#8), bedroom (#27), classics (#90)",to-read,,,,0,,,0,,,,,
3431,The Five People You Meet in Heaven,Mitch Albom,"Albom, Mitch",,"=""1401308589""","=""9781401308582""",5,3.94,Hyperion,Paperback,196,2003,2003,,2015/08/16,"bbc, fiction, guestroom, philosophy, read-again","bbc (#12), fiction (#279), guestroom (#16), philosophy (#3), read-again (#9)",read,,,,1,,,0,,,,,
107301,A Town Like Alice,Nevil Shute,"Shute, Nevil",,"=""1842323008""","=""9781842323007""",0,4.14,House of Stratus,Paperback,359,2000,1950,,2015/08/16,"to-read, bbc, fiction","to-read (#325), bbc (#5), fiction (#275)",to-read,,,,0,,,0,,,,,
