Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Recommended For,Recommended By,Owned Copies,Original Purchase Date,Original Purchase Location,Condition,Condition Description,BCID
33426,"Hyperspace: A Scientific Odyssey Through Parallel Universes, Time Warps, and the Tenth Dimension",Michio Kaku,"Kaku, Michio",,"=""0192861891""","=""9780192861894""",0,4.14,Oxford Univ Pr (T),Paperback,359,1995,1994,,2015/04/20,"science, nonfiction, to-read, space, learning","science (#61), nonfiction (#49), to-read (#184), space (#1), learning (#49)",to-read,,,,0,,,0,,,,,
19791717,The Romanov Sisters: The Lost Lives of the Daughters of Nicholas and Alexandra (The Romanov Sisters #2),Helen Rappaport,"Rappaport, Helen",,"=""""","=""""",0,3.84,St. Martin's Press,Kindle Edition,448,2014,2014,,2014/12/10,"to-read, biography, highly-recommended, history, nonfiction, kindle","to-read (#169), biography (#6), highly-recommended (#12), history (#12), nonfiction (#24), kindle (#284)",to-read,,,,0,,,0,,,,,
7170963,"The Other Brain: From Dementia to Schizophrenia, How New Discoveries about the Brain Are Revolutionizing Medicine and Science",R. Douglas Fields,"Fields, R. Douglas",,"=""0743291417""","=""9780743291415""",0,4.11,Simon & Schuster,Hardcover,371,2010,2008,,2014/08/24,"to-read, biology, science, nonfiction","to-read (#149), biology (#24), science (#38), nonfiction (#235)",to-read,,,,0,,,0,,,,,
178680,Slavery and Social Death: A Comparative Study,Orlando Patterson,"Patterson, Orlando",,"=""067481083X""","=""9780674810839""",0,4.27,Harvard University Press,Paperback,511,1985,1982,,2014/08/24,"to-read, history, nonfiction, science","to-read (#148), history (#111), nonfiction (#234), science (#165)",to-read,,,,0,,,0,,,,,
746218,The Dive: A Story of Love and Obsession,Pipin Ferreras,"Ferreras, Pipin",,"=""0060779527""","=""9780060779528""",0,3.96,Regan Books,Paperback,276,2005,2004,,2014/02/09,"to-read, ocean, biography, diving, nonfiction","to-read (#114), ocean (#13), biography (#59), diving (#20), nonfiction (#232)",to-read,,,,0,,,0,,,,,
253071,The Future Eaters: An Ecological History of the Australasian Lands and People,Tim Flannery,"Flannery, Tim",,"=""0802139434""","=""9780802139436""",0,4.19,Grove Press,Paperback,432,2002,1994,,2014/02/09,"to-read, biology, science, history, nonfiction","to-read (#104), biology (#11), science (#17), history (#96), nonfiction (#231)",to-read,,,,0,,,0,,,,,
115988,Unstoppable Global Warming: Every 1500 Years,S. Fred Singer,"Singer, S. Fred",Dennis T. Avery,"=""0742551172""","=""9780742551176""",0,4.05,Rowman & Littlefield Publishers,Paperback,260,2006,2006,,2014/02/09,"to-read, science, learning, nonfiction","to-read (#99), science (#15), learning (#48), nonfiction (#229)",to-read,,,,0,,,0,,,,,
5632446,Columbine,Dave Cullen,"Cullen, Dave",,"=""0446546933""","=""9780446546935""",0,4.27,Twelve,Hardcover,417,2009,2009,,2014/02/09,"to-read, award-winning, history, nonfiction","to-read (#83), award-winning (#45), history (#106), nonfiction (#226)",to-read,,,,0,,,0,,,,,
18517625,The Scriptlings,Sorin Suciu,"Suciu, Sorin",,"=""0989312860""","=""9780989312868""",0,4.00,"AEC Stellar Publishing, Inc.",Paperback,372,2013,2013,,2014/02/09,"to-read, fiction, fantasy, humor","to-read (#70), fiction (#121), fantasy (#15), humor (#11)",to-read,,,,0,,,0,,,,,
375013,Schindler's List,Thomas Keneally,"Keneally, Thomas",,"=""0340606517""","=""9780340606513""",0,4.33,Sceptre,Paperback,429,1994,1982,,2014/02/09,"to-read, made-into-movie, highly-recommended, emotional, fiction, history","to-read (#8), made-into-movie (#3), highly-recommended (#2), emotional (#18), fiction (#379), history (#102)",to-read,,,,0,,,0,,,,,
18881854,Mrs. Dalloway,Virginia Woolf,"Woolf, Virginia",,"=""""","=""""",0,3.79,Houghton Mifflin Harcourt,Kindle Edition,182,2005,1925,,2014/04/30,"to-read, fiction, classics, kindle","to-read (#142), fiction (#174), classics (#58), kindle (#159)",to-read,,,,0,,,0,,,,,
29866607,Chaos Monkeys: Obscene Fortune and Random Failure in Silicon Valley,Antonio García Martínez,"Martínez, Antonio García",,"=""""","=""""",0,3.70,Harper,Kindle Edition,533,2016,2016,,2016/06/05,"to-read, biography, nonfiction, history, science, kindle","to-read (#247), biography (#33), nonfiction (#142), history (#65), science (#118), kindle (#283)",to-read,,,,0,,,0,,,,,
6397026,The Log from the Sea of Cortez,John Steinbeck,"Steinbeck, John",,"=""""","=""""",0,3.85,,Kindle Edition,324,,1951,,2014/02/09,"to-read, ocean, biology, history-of-science, history, science, nonfiction, kindle","to-read (#101), ocean (#4), biology (#36), history-of-science (#4), history (#24), science (#68), nonfiction (#61), kindle (#215)",to-read,,,,0,,,0,,,,,
34184307,Code Girls: The Untold Story of the American Women Code Breakers Who Helped Win World War II,Liza Mundy,"Mundy, Liza",,"=""0316439894""","=""9780316439893""",3,3.95,Hachette Books,Hardcover,640,2017,2017,2018/05/08,2018/03/25,"biography, history, kindle, nonfiction","biography (#51), history (#94), kindle (#273), nonfiction (#204)",read,"I love the topic of this book. These women are so obviously strong and inspiring and I love learning more about them in this well-researched book. They were extremely brave and hardworking in the face of real danger for their friends and families, overcoming the emotional toll of war to persist in their work. That said, I think the information was a little disjointed, being more a list of facts than a story. Parts of it were better about this than others. It just seemed like the author had read a bunch of their journals and letters and stuck the interesting pieces together, not entirely cohesively. Still, overall, I enjoyed reading about the details of these women’s lives at an important time in history, and the underappreciated work they did for our country.",,,1,,,0,,,,,
19006295,Raising the Dead: A True Story of Death and Survival,Phillip Finch,"Finch, Phillip",,"=""""","=""""",0,4.28,HarperSport,Kindle Edition,320,2008,2008,,2018/05/01,"to-read, diving, highly-recommended, island, nonfiction, ocean","to-read (#302), diving (#19), highly-recommended (#95), island (#25), nonfiction (#217), ocean (#48)",to-read,,,,0,,,0,,,,,
1059285,Mapping the Deep: The Extraordinary Story of Ocean Science,Robert Kunzig,"Kunzig, Robert",,"=""0393320634""","=""9780393320633""",0,4.14,W. W. Norton  Company,Paperback,360,2000,1999,,2018/04/09,"to-read, biology, nonfiction, ocean, science","to-read (#299), biology (#78), nonfiction (#212), ocean (#47), science (#162)",to-read,,,,0,,,0,,,,,
41804,"I, Robot (Robot, #0.1)",Isaac Asimov,"Asimov, Isaac",,"=""0553803700""","=""9780553803709""",5,4.21,Bantam Books,Hardcover,224,2004,1950,2018/04/08,2014/02/09,"fiction, science-fiction, kindle, classics, philosophy, space, made-into-movie, favorites","fiction (#125), science-fiction (#7), kindle (#266), classics (#119), philosophy (#22), space (#44), made-into-movie (#105), favorites (#43)",read,"This was my first adventure into Asimov’s work. I thought this book was going to be a dense, boring look into the future of humanity in harmony with robotics, but I was happily proved wrong. It’s a unified collection of short stories in which humans are proud of their constructed robots, erroneously assuming that they have built them perfectly to do a certain job, but mistakes in logic prevent the robot from completing its purpose in the intended way. To take a quote from the book, “it is built by humans and is therefore built according to human values.” The whole book makes the reader contemplate what it means to be human.",,,1,,,0,,,,,
40102,Blink: The Power of Thinking Without Thinking,Malcolm Gladwell,"Gladwell, Malcolm","Barry Fox, Irina Henegar","=""0316010669""","=""9780316010665""",0,3.95,Back Bay Books,Paperback,296,2007,2005,,2014/05/20,"to-read, kindle, learning, nonfiction, self-help","to-read (#144), kindle (#109), learning (#39), nonfiction (#173), self-help (#6)",to-read,,,,0,,,0,,,,,
25897871,TED Talks: The Official TED Guide to Public Speaking,Chris J. Anderson,"Anderson, Chris J.",,"=""0544634497""","=""9780544634497""",4,4.05,Houghton Mifflin Harcourt,Hardcover,288,2016,2016,2018/01/25,2017/11/04,"nonfiction, self-help","nonfiction (#194), self-help (#1)",read,,,,1,,,1,,,Very good,,
34817927,"Star Wars: From a Certain Point of View (From a Certain Point of View, #1)",Elizabeth Schaefer,"Schaefer, Elizabeth","Ben Acker, Tom Angleberger, Jonathan Davis, Ben Blacker, Janina Gavankar, Jeffrey Brown, Jon Hamm, Jason Fry, Neil Patrick Harris, Christie Golden, January LaVoy, Saskia Maarleveld, Pierce Brown, Carol Monda, Ashley Eckstein, Mur Lafferty, Marc Thompson, Ken Liu, Griffin McElroy, John Jackson Miller, Kelly Sue DeConnick, Nnedi Okorafor, Daniel José Older, Ian Doescher, Mallory Ortberg, Madeleine Roux, Gary D. Schmidt, Matt Fraction, Cavan Scott, Sabaa Tahir, Kieron Gillen, Glen Weldon, Chuck Wendig, Gary Whitta, Meg Cabot, Pablo Hidalgo, Adam Christopher, Rae Carson, Zoraida Córdova, Delilah S. Dawson, Paul Dini, Alexander Freed, Claudia Gray, E.K. Johnston, Paul S. Kemp, Elizabeth Wein, Beth Revis, Greg Rucka, Charles Soule, Wil Wheaton, Renée Ahdieh","=""0345511476""","=""9780345511478""",0,3.93,Del Rey,Hardcover,477,2017,2017,,2018/03/12,"to-read, biography, history, made-into-movie, nonfiction, space, science-fiction, recommended","to-read (#295), biography (#50), history (#93), made-into-movie (#100), nonfiction (#203), space (#42), science-fiction (#49), recommended (#1)",to-read,,,,0,,,0,,,,,
25050194,Wait But Why Year One: We finally figured out how to put a blog onto an e-reader,Tim Urban,"Urban, Tim",,"=""""","=""""",5,4.59,,Kindle Edition,1129,2015,2015,2015/05/31,2015/05/24,"science, nonfiction, humor, favorites","science (#86), nonfiction (#94), humor (#4), favorites (#40)",read,,,,1,,,0,,,,,
441876,Next Door,David Cooperman,"Cooperman, David",Kurt Vonnegut Jr.,"=""0871294338""","=""9780871294333""",5,3.78,Dramatic Pub Co,Paperback,22,1994,1994,,2014/03/19,"fiction, favorites","fiction (#156), favorites (#32)",read,,,,1,,,0,,,,,
17349,The Demon-Haunted World: Science as a Candle in the Dark,Carl Sagan,"Sagan, Carl",Ann Druyan,"=""0345409469""","=""9780345409461""",5,4.27,Ballantine Books,Paperback,459,1997,1996,2014/07/02,2014/04/27,"science, kindle, nonfiction, favorites","science (#33), kindle (#21), nonfiction (#76), favorites (#34)",read,,,,1,,,0,,,,,
46787,Uncle Tom's Cabin,Harriet Beecher Stowe,"Stowe, Harriet Beecher",,"=""""","=""""",5,3.89,Wordsworth Classics,Paperback,438,1999,1852,2014/07/10,2014/02/09,"classics, fiction, history, kindle","classics (#27), fiction (#161), history (#31), kindle (#31)",read,,,,1,,,0,,,,,
48855,The Diary of a Young Girl,Anne Frank,"Frank, Anne","Eleanor Roosevelt, Barbara Mooyaart-Doubleday","=""""","=""""",5,4.17,Bantam,Mass Market Paperback,283,1993,1947,,2014/02/09,"read-again, banned, biography, nonfiction, history, emotional, kindle, favorites","read-again (#1), banned (#22), biography (#30), nonfiction (#127), history (#62), emotional (#7), kindle (#199), favorites (#6)",read,,,,1,,,0,,,,,
960,"Angels & Demons (Robert Langdon, #1)",Dan Brown,"Brown, Dan",,"=""1416524797""","=""9781416524793""",4,3.92,Pocket Books,Mass Market Paperback,736,2006,2000,2014/08/26,2014/02/09,"fiction, made-into-movie, history, kindle","fiction (#243), made-into-movie (#75), history (#27), kindle (#16)",read,,,,1,,,0,,,,,
168668,Catch-22,Joseph Heller,"Heller, Joseph",,"=""0684833395""","=""9780684833392""",0,3.98,Simon & Schuster ,Paperback,453,2004,1961,,2014/02/09,"top-100-lifetime, fiction, classics, life-changing, abandoned, kindle, bbc, banned","top-100-lifetime (#31), fiction (#3), classics (#3), life-changing (#10), abandoned (#1), kindle (#39), bbc (#74), banned (#13)",abandoned,,,,0,,,0,,,,,
10964,"Outlander (Outlander, #1)",Diana Gabaldon,"Gabaldon, Diana",,"=""0440242940""","=""9780440242949""",1,4.24,Dell Publishing Company,Mass Market Paperback,850,2005,1991,,2014/02/09,"fiction, history, abandoned","fiction (#87), history (#92), abandoned (#3)",abandoned,,,,1,,,0,,,,,
153747,"Moby-Dick or, the Whale",Herman Melville,"Melville, Herman","Andrew Delbanco, Tom Quirk, Rockwell Kent","=""0142437247""","=""9780142437247""",4,3.52,Penguin Classics ,Paperback,654,2003,1851,,2014/02/09,"ocean, fiction, bbc, classics, made-into-movie, abandoned","ocean (#27), fiction (#260), bbc (#51), classics (#94), made-into-movie (#83), abandoned (#2)",abandoned,,,,0,,,0,,,,,
929,Memoirs of a Geisha,Arthur Golden,"Golden, Arthur",,"=""1400096898""","=""9781400096893""",0,4.13,Vintage Books USA,Mass Market Paperback,503,2005,1997,,2017/04/13,"kindle, to-read, fiction","kindle (#156), to-read (#296), fiction (#361)",to-read,,,,1,,,0,,,,,
7619925,Biological Science [with MasteringBiology & eText Access Card],Scott Freeman,"Freeman, Scott",,"=""0321597966""","=""9780321597960""",4,3.81,Benjamin-Cummings Publishing Company,Hardcover,1392,2010,2002,,2018/03/27,"biology, history-of-science, nonfiction, science","biology (#77), history-of-science (#56), nonfiction (#209), science (#161)",read,,,,1,,,0,,,,,
1427842,Seaweeds of the Pacific Coast: Common Marine Algae from Alaska to Baja California,Jennifer Mondragon,"Mondragon, Jennifer",,"=""0930118294""","=""9780930118297""",4,3.95,Sea Challengers,Paperback,,2003,2003,,2018/03/27,"biology, nonfiction, ocean, science","biology (#76), nonfiction (#208), ocean (#46), science (#160)",read,,,,1,,,0,,,,,
6407546,Essential Cell Biology,Bruce Alberts,"Alberts, Bruce","Dennis Bray, Karen Hopkin, Alexander D. Johnson, Julian Lewis, Martin Raff, Keith   Roberts, Peter Walter","=""0815341296""","=""9780815341291""",5,3.96,Garland Science,Hardcover,860,2009,1997,,2018/03/27,"biology, nonfiction, science","biology (#75), nonfiction (#207), science (#159)",read,,,,1,,,0,,,,,
614918,A Field Guide to Western Reptiles and Amphibians,Robert C. Stebbins,"Stebbins, Robert C.",Roger Tory Peterson,"=""0395982723""","=""9780395982723""",5,4.36,Houghton Mifflin Harcourt,Paperback,533,2003,1966,,2018/03/27,"biology, nonfiction, science","biology (#74), nonfiction (#206), science (#158)",read,,,,1,,,0,,,,,
613123,A Field Guide to Pacific Coast Fishes: North America,Earl S. Herald,"Herald, Earl S.","Katherine P. Smith, Howard E. Hammann, Roger Tory Peterson","=""061800212X""","=""9780618002122""",5,4.33,Houghton Mifflin Harcourt,Paperback,352,1999,1983,,2018/03/27,"biology, nonfiction, ocean, science","biology (#73), nonfiction (#205), ocean (#45), science (#157)",read,,,,1,,,0,,,,,
18046624,"Red Rising (Red Rising Saga, #1)",Pierce Brown,"Brown, Pierce",,"=""""","=""""",3,4.25,Del Rey,Kindle Edition,400,2014,2014,2018/03/04,2014/12/10,"fiction, science-fiction, kindle, space","fiction (#208), science-fiction (#8), kindle (#270), space (#41)",read,,,,1,,,0,,,,,
4588,Extremely Loud & Incredibly Close,Jonathan Safran Foer,"Foer, Jonathan Safran",,"=""0618711651""","=""9780618711659""",4,3.97,Mariner Books,Paperback,326,2006,2005,2018/01/11,2014/12/15,"fiction, kindle, emotional, made-into-movie","fiction (#209), kindle (#263), emotional (#10), made-into-movie (#97)",read,,,,1,,,0,,,,,
4016515,Letter to My Daughter,Maya Angelou,"Angelou, Maya",,"=""1400066123""","=""9781400066124""",0,4.07,Random House,Hardcover,192,2008,1987,,2017/11/29,"to-read, biography, emotional, nonfiction","to-read (#292), biography (#48), emotional (#9), nonfiction (#199)",to-read,,,,0,,,0,,,,,
7054123,The Poisoner's Handbook: Murder and the Birth of Forensic Medicine in Jazz Age New York,Deborah Blum,"Blum, Deborah",,"=""1594202435""","=""9781594202438""",0,4.00,Penguin Press,Hardcover,319,2010,2010,,2017/11/08,"to-read, biography, highly-recommended, history, history-of-science, learning, nonfiction, science","to-read (#291), biography (#47), highly-recommended (#89), history (#91), history-of-science (#53), learning (#45), nonfiction (#197), science (#152)",to-read,,,,0,,,0,,,,,
16234587,Letters to a Young Scientist,Edward O. Wilson,"Wilson, Edward O.",,"=""0871403773""","=""9780871403773""",0,3.91,Liveright,Hardcover,256,2013,2013,,2014/02/09,"to-read, science, highly-recommended, learning, nonfiction","to-read (#95), science (#13), highly-recommended (#88), learning (#44), nonfiction (#196)",to-read,,,,0,,,0,,,,,
22163,The Wild Trees: A Story of Passion and Daring,Richard   Preston,"Preston, Richard",,"=""1400064899""","=""9781400064892""",0,4.11,Random House (NY),Hardcover,294,2007,2007,,2017/10/26,"to-read, biology, highly-recommended, learning, nonfiction, science","to-read (#290), biology (#69), highly-recommended (#87), learning (#43), nonfiction (#193), science (#150)",to-read,,,,0,,,0,,,,,
4900,Heart of Darkness,Joseph Conrad,"Conrad, Joseph",Aníbal Fernandes,"=""1892295490""","=""9781892295491""",0,3.43,Green Integer,Paperback,188,2003,1899,,2015/08/16,"bbc, fiction, to-read, kindle, highly-recommended","bbc (#10), fiction (#269), to-read (#219), kindle (#138), highly-recommended (#86)",to-read,,,,0,,,0,,,,,
26116430,LaRose,Louise Erdrich,"Erdrich, Louise",,"=""0062277022""","=""9780062277022""",3,3.89,Harper,Hardcover,372,2016,2016,2017/09/09,2017/08/12,"award-winning, fiction","award-winning (#37), fiction (#350)",read,,,,1,,,0,,,,,
24805680,Dark Matter and the Dinosaurs: The Astounding Interconnectedness of the Universe,Lisa Randall,"Randall, Lisa",,"=""0062328514""","=""9780062328519""",3,3.67,Ecco,ebook,432,2015,2015,2017/07/03,2015/12/27,"nonfiction, science, space, kindle","nonfiction (#131), science (#111), space (#21), kindle (#77)",read,,,,1,,,0,,,,,
485894,The Metamorphosis,Franz Kafka,"Kafka, Franz","Willa Muir, Stanley Corngold, Edwin Muir","=""""","=""""",4,3.84,Bantam Classics,Paperback,201,1972,1915,,2014/02/09,"fiction, kindle, philosophy, short-classics, classics","fiction (#94), kindle (#217), philosophy (#19), short-classics (#9), classics (#117)",read,,,,1,,,0,,,,,
17125,One Day in the Life of Ivan Denisovich,Aleksandr Solzhenitsyn,"Solzhenitsyn, Aleksandr",H.T. Willetts,"=""""","=""""",0,3.97,"Farrar, Straus and Giroux",Paperback,182,2005,1962,,2017/05/30,"to-read, classics, fiction, history, learning, short-classics","to-read (#288), classics (#115), fiction (#349), history (#88), learning (#42), short-classics (#8)",to-read,,,,0,,,0,,,,,
4981,Slaughterhouse-Five,Kurt Vonnegut Jr.,"Jr., Kurt Vonnegut",,"=""0385333846""","=""9780385333849""",4,4.08,Dial Press,Paperback,275,1999,1969,2014/03/17,2014/02/09,"top-100-lifetime, fiction, history, kindle, banned, short-classics","top-100-lifetime (#81), fiction (#4), history (#30), kindle (#29), banned (#10), short-classics (#7)",read,,,,1,,,0,,,,,
49552,The Stranger,Albert Camus,"Camus, Albert",Matthew  Ward,"=""""","=""""",0,4.00,Vintage International,Paperback,123,1989,1942,,2014/02/09,"to-read, top-100-lifetime, fiction, classics, kindle, short-classics","to-read (#48), top-100-lifetime (#96), fiction (#95), classics (#28), kindle (#235), short-classics (#2)",to-read,,,,0,,,0,,,,,
16304,Murder on the Orient Express,Agatha Christie,"Christie, Agatha",,"=""0425200450""","=""9780425200452""",4,4.19,Berkley,Paperback,322,2004,1934,2017/05/21,2017/04/13,"classics, kindle, made-into-movie, fiction","classics (#112), kindle (#161), made-into-movie (#90), fiction (#329)",read,,,,1,,,0,,,,,
375802,"Ender's Game (Ender's Saga, #1)",Orson Scott Card,"Card, Orson Scott",,"=""0812550706""","=""9780812550702""",4,4.30,Tor,Mass Market Paperback,324,2004,1985,2017/05/07,2014/02/09,"fiction, kindle, science-fiction, space","fiction (#319), kindle (#128), science-fiction (#31), space (#30)",read,,,,2,,,0,,,,,
5759,Fight Club,Chuck Palahniuk,"Palahniuk, Chuck",,"=""0393327345""","=""9780393327342""",4,4.19,W.W. Norton & Company (NYC),Paperback,218,2005,1996,2017/04/26,2014/02/09,"fiction, made-into-movie, kindle","fiction (#25), made-into-movie (#12), kindle (#133)",read,,,,1,,,0,,,,,
545852,The Ocean Almanac,Robert Hendrickson,"Hendrickson, Robert",,"=""0385140770""","=""9780385140775""",0,4.55,Main Street Books,Paperback,480,1984,1984,,2017/04/20,"to-read, classics, diving, highly-recommended, history, history-of-science, island, learning, nonfiction, ocean","to-read (#287), classics (#113), diving (#18), highly-recommended (#85), history (#87), history-of-science (#51), island (#23), learning (#41), nonfiction (#189), ocean (#42)",to-read,,,,0,,,0,,,,,
656,War and Peace,Leo Tolstoy,"Tolstoy, Leo","Henry Gifford, Aylmer Maude, Louise Maude","=""""","=""""",0,4.14,Oxford University Press,Paperback,1392,1998,1869,,2014/02/09,"to-read, fiction, classics, history, bbc, kindle","to-read (#42), fiction (#78), classics (#21), history (#9), bbc (#82), kindle (#255)",to-read,,,,0,,,0,,,,,
5797,Vanity Fair,William Makepeace Thackeray,"Thackeray, William Makepeace",John Carey,"=""0141439831""","=""9780141439839""",0,3.79,Penguin Books,Paperback,867,2003,1847,,2015/08/16,"to-read, bbc, classics, fiction, kindle","to-read (#222), bbc (#20), classics (#88), fiction (#275), kindle (#254)",to-read,,,,0,,,0,,,,,
12007,"Use of Weapons (Culture, #3)",Iain M. Banks,"Banks, Iain M.",,"=""185723135X""","=""9781857231359""",0,4.17,Orbit,Paperback,411,1992,1990,,2017/04/13,"to-read, fiction, kindle, science-fiction","to-read (#286), fiction (#344), kindle (#253), science-fiction (#42)",to-read,,,,0,,,0,,,,,
6436659,Transition,Iain M. Banks,"Banks, Iain M.",,"=""0316071986""","=""9780316071987""",0,3.86,Orbit,Hardcover,404,2009,2009,,2017/04/13,"to-read, fiction, kindle, science-fiction","to-read (#285), fiction (#343), kindle (#251), science-fiction (#41)",to-read,,,,0,,,0,,,,,
13889,"To the Blight (The Eye of the World, #2)",Robert Jordan,"Jordan, Robert",,"=""1904233198""","=""9781904233190""",0,4.19,Atom,Paperback,500,2003,1990,,2017/04/13,"to-read, fiction, highly-recommended, kindle, science-fiction","to-read (#284), fiction (#341), highly-recommended (#84), kindle (#250), science-fiction (#40)",to-read,,,,0,,,0,,,,,
37781,"Things Fall Apart (The African Trilogy, #1)",Chinua Achebe,"Achebe, Chinua",,"=""""","=""""",0,3.71,Anchor Books,Paperback,209,1994,1958,,2014/02/09,"to-read, top-100-lifetime, fiction, kindle","to-read (#68), top-100-lifetime (#102), fiction (#119), kindle (#248)",to-read,,,,0,,,0,,,,,
5890,The Woman in White,Wilkie Collins,"Collins, Wilkie",Matthew Sweet,"=""0141439610""","=""9780141439617""",0,4.00,Penguin Classics,Paperback,672,2003,1859,,2015/08/16,"to-read, bbc, fiction, kindle","to-read (#224), bbc (#30), fiction (#280), kindle (#247)",to-read,,,,0,,,0,,,,,
567678,The Wasp Factory,Iain Banks,"Banks, Iain",,"=""0684853159""","=""9780684853154""",0,3.80,Simon & Schuster (NYC),Paperback,184,1998,1984,,2015/08/16,"to-read, bbc, fiction, kindle","to-read (#218), bbc (#8), fiction (#268), kindle (#245)",to-read,,,,0,,,0,,,,,
8909,The War of the Worlds,H.G. Wells,"Wells, H.G.",Arthur C. Clarke,"=""0375759239""","=""9780375759239""",0,3.83,Modern Library,Paperback,192,2002,1897,,2014/02/09,"to-read, fiction, made-into-movie, kindle","to-read (#20), fiction (#23), made-into-movie (#10), kindle (#244)",to-read,,,,0,,,0,,,,,
7624594,The Tiger: A True Story of Vengeance and Survival,John Vaillant,"Vaillant, John",,"=""0307268934""","=""9780307268938""",0,4.06,Knopf,Hardcover,352,2010,2010,,2014/02/09,"to-read, kindle, nonfiction","to-read (#103), kindle (#237), nonfiction (#187)",to-read,,,,0,,,0,,,,,
11077,The Sex Lives of Cannibals: Adrift in the Equatorial Pacific,J. Maarten Troost,"Troost, J. Maarten",,"=""0767915305""","=""9780767915304""",0,3.87,Crown Publishing Group (NY),Paperback,272,2004,2003,,2014/08/31,"to-read, kindle, island, nonfiction, humor","to-read (#151), kindle (#231), island (#22), nonfiction (#186), humor (#10)",to-read,,,,0,,,0,,,,,
2998,The Secret Garden,Frances Hodgson Burnett,"Burnett, Frances Hodgson",,"=""0517189607""","=""9780517189603""",0,4.14,Children's Classics,Hardcover,331,1998,1910,,2014/02/09,"to-read, top-100-lifetime, fiction, classics, bbc, bedroom, read-again, kindle","to-read (#26), top-100-lifetime (#18), fiction (#42), classics (#12), bbc (#23), bedroom (#24), read-again (#9), kindle (#230)",to-read,,,,0,,,0,,,,,
30289,The Republic,Plato,"Plato, Plato","Desmond Lee, Maria Helena da Rocha Pereira, Benjamin Jowett","=""0140449140""","=""9780140449143""",0,3.95,Penguin Classics,Paperback,416,2003,-375,,2014/03/06,"from-mike, to-read, classics, kindle","from-mike (#13), to-read (#127), classics (#53), kindle (#227)",to-read,,,,0,,,0,,,,,
4989,The Red Tent,Anita Diamant,"Diamant, Anita",,"=""0312353766""","=""9780312353766""",0,4.19,St. Martin's Press,Hardcover,324,1997,1997,,2014/02/09,"to-read, fiction, kindle","to-read (#75), fiction (#124), kindle (#226)",to-read,,,,0,,,0,,,,,
239239,The Prestige,Christopher Priest,"Priest, Christopher",,"=""0312858868""","=""9780312858865""",0,3.90,Tom Doherty Associates Tor Books,Paperback,404,1997,1995,,2014/02/09,"to-read, fiction, made-into-movie, kindle","to-read (#86), fiction (#132), made-into-movie (#32), kindle (#225)",to-read,,,,0,,,0,,,,,
2104,The Physics of Star Trek,Lawrence M. Krauss,"Krauss, Lawrence M.",Stephen Hawking,"=""0060977108""","=""9780060977108""",0,3.84,ReganBooks,Paperback,188,1996,1995,,2017/04/13,"to-read, nonfiction, science, science-fiction, space","to-read (#283), nonfiction (#185), science (#146), science-fiction (#37), space (#34)",to-read,,,,0,,,0,,,,,
1381,The Odyssey,Homer,"Homer, Homer","Robert Fagles, Bernard Knox","=""0143039954""","=""9780143039952""",0,3.79,Penguin Classics ,Paperback,541,2006,-800,,2014/02/09,"to-read, top-100-lifetime, fiction, classics, kindle","to-read (#34), top-100-lifetime (#53), fiction (#56), classics (#17), kindle (#219)",to-read,,,,0,,,0,,,,,
12232938,The Lovely Bones,Alice Sebold,"Sebold, Alice",,"=""0316166685""","=""9780316166683""",0,3.83,"Little, Brown and Company",Mass Market Paperback,372,2006,2002,,2014/02/09,"to-read, fiction, bbc, award-winning, kindle","to-read (#39), fiction (#70), bbc (#47), award-winning (#19), kindle (#216)",to-read,,,,0,,,0,,,,,
19691,"The Hunt for Red October (Jack Ryan, #3)",Tom Clancy,"Clancy, Tom",,"=""0425172902""","=""9780425172902""",0,4.09,Berkley Trade,Paperback,432,1999,1984,,2014/02/09,"to-read, fiction, made-into-movie, kindle","to-read (#113), fiction (#148), made-into-movie (#40), kindle (#208)",to-read,,,,0,,,0,,,,,
22034,"The Godfather (The Godfather, #1)",Mario Puzo,"Puzo, Mario","Robert Thompson, Peter Bart","=""""","=""""",0,4.37,NAL,Paperback,448,2002,1969,,2014/02/09,"to-read, fiction, made-into-movie, classics, guestroom, kindle","to-read (#84), fiction (#129), made-into-movie (#30), classics (#39), guestroom (#10), kindle (#202)",to-read,,,,0,,,0,,,,,
8049273,"The Elegant Universe: Superstrings, Hidden Dimensions, and the Quest for the Ultimate Theory",Brian Greene,"Greene, Brian",,"=""039333810X""","=""9780393338102""",0,4.08,W. W. Norton & Company,Paperback,464,2010,1999,,2014/03/23,"science, to-read, nonfiction, learning, highly-recommended, kindle","science (#32), to-read (#134), nonfiction (#72), learning (#3), highly-recommended (#43), kindle (#200)",to-read,,,,0,,,0,,,,,
21996,The Devil in the White City,Erik Larson,"Larson, Erik",Tony Goldwyn,"=""0739303406""","=""9780739303405""",0,3.99,Random House Audio Publishing Group,Audio Cassette,0,2003,2002,,2014/02/09,"to-read, top-100-lifetime, kindle, fiction, history","to-read (#61), top-100-lifetime (#89), kindle (#198), fiction (#334), history (#84)",to-read,,,,0,,,0,,,,,
