Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
58986604,"The Rise and Reign of the Mammals: A New History, from the Shadow of the Dinosaurs to Us",Steve Brusatte,"Brusatte, Steve",,"=""0062951513""","=""9780062951519""",4,4.38,Mariner Books,Hardcover,528,2022,2022,2022/12/30,2022/09/18,"biology, history, kindle, nonfiction, review, science, climate-change","biology (#144), history (#211), kindle (#375), nonfiction (#492), review (#158), science (#262), climate-change (#23)",read,,,,1,0
995029,"The Challenger Launch Decision: Risky Technology, Culture, and Deviance at NASA",Diane Vaughan,"Vaughan, Diane",,"=""0226851761""","=""9780226851761""",4,4.07,University of Chicago Press,Paperback,592,1997,1996,2022/12/29,2016/05/07,"history, nonfiction, science, space, diving, psychology","history (#64), nonfiction (#138), science (#113), space (#23), diving (#40), psychology (#37)",read,,,,1,0
54898389,The Almanack of Naval Ravikant: A Guide to Wealth and Happiness,Eric Jorgenson,"Jorgenson, Eric",,"=""""","=""9781544514208""",5,4.45,Magrathea Publishing,Kindle Edition,244,2020,2020,2022/11/27,2022/11/06,"audio, library, nonfiction, self-help, kindle, philosophy, read-again","audio (#105), library (#384), nonfiction (#505), self-help (#62), kindle (#399), philosophy (#62), read-again (#41)",read,,,,2,0
29502567,"Dream Hoarders: How the American Upper Middle Class Is Leaving Everyone Else in the Dust, Why That Is a Problem, and What to Do About It",Richard V. Reeves,"Reeves, Richard V.",,"=""081572912X""","=""9780815729129""",4,3.73,Brookings Institution Press,Hardcover,240,2017,2017,2022/12/24,2018/05/30,"nonfiction, library","nonfiction (#232), library (#239)",read,,,,1,0
61179,"Ringworld (Ringworld, #1)",Larry Niven,"Niven, Larry",,"=""0575077026""","=""9780575077027""",3,3.94,Gollancz,Paperback,288,2005,1970,2022/12/19,2019/09/08,"classics, fiction, science-fiction, space, kindle, award-winning","classics (#131), fiction (#445), science-fiction (#71), space (#54), kindle (#373), award-winning (#121)",read,,,,1,0
193755,The Diving Bell and the Butterfly,Jean-Dominique Bauby,"Bauby, Jean-Dominique",Jeremy Leggatt,"=""0375701214""","=""9780375701214""",5,3.98,Vintage,Paperback,132,1998,1997,2022/12/18,2014/04/30,"life-changing, biography, emotional, nonfiction, kindle","life-changing (#1), biography (#105), emotional (#39), nonfiction (#364), kindle (#400)",read,,,,1,0
17573685,The Feminine Mystique,Betty Friedan,"Friedan, Betty","Gail Collins, Anna Quindlen","=""0393346781""","=""9780393346787""",4,3.87,W. W. Norton & Company,Paperback,562,2013,1963,2022/12/17,2014/02/09,"history, nonfiction, library, chick-lit, classics, psychology, self-help","history (#106), nonfiction (#224), library (#217), chick-lit (#35), classics (#165), psychology (#36), self-help (#67)",read,,,,1,0
10483171,The Beginning of Infinity: Explanations That Transform the World,David Deutsch,"Deutsch, David",,"=""0670022756""","=""9780670022755""",4,4.18,Viking,Hardcover,487,2011,2011,2022/12/13,2022/11/27,"biology, library, nonfiction, philosophy, science, climate-change","biology (#150), library (#386), nonfiction (#508), philosophy (#63), science (#269), climate-change (#22)",read,,,,1,0
56268863,The Book of Hope: A Survival Guide for Trying Times,Jane Goodall,"Goodall, Jane","Douglas Abrams, Gail Hudson","=""1250784093""","=""9781250784094""",0,4.19,Celadon Books,Hardcover,272,2021,2021,,2022/12/12,"to-read, audio, climate-change, emotional, highly-recommended, library, nonfiction, philosophy, psychology, self-help","to-read (#274), audio (#109), climate-change (#21), emotional (#63), highly-recommended (#80), library (#390), nonfiction (#512), philosophy (#66), psychology (#35), self-help (#65)",to-read,,,,0,0
210404,A Sand County Almanac and Sketches Here and There,Aldo Leopold,"Leopold, Aldo",Charles W. Schwartz,"=""0195007778""","=""9780195007770""",0,4.30,"Oxford University Press, U.S.A.",Paperback,269,1968,1949,,2014/02/13,"to-read, biology, science, nonfiction, history-of-science, kindle","to-read (#81), biology (#18), science (#27), nonfiction (#3), history-of-science (#12), kindle (#402)",to-read,,,,0,0
8167101,"The Fabric of the Cosmos: Space, Time, and the Texture of Reality",Brian Greene,"Greene, Brian",,"=""""","=""""",4,4.13,Vintage,Kindle Edition,594,2007,2004,2022/12/09,2017/01/11,"nonfiction, science, space, kindle","nonfiction (#153), science (#121), space (#25), kindle (#372)",read,,,,1,0
60190659,"What If? 2: Additional Serious Scientific Answers to Absurd Hypothetical Questions (What If?, #2)",Randall Munroe,"Munroe, Randall",,"=""0525537112""","=""9780525537113""",5,4.37,Riverhead Books,Hardcover,354,2022,2022,2022/12/01,2022/10/08,"humor, nonfiction, science, st-thomas","humor (#39), nonfiction (#494), science (#263), st-thomas (#93)",read,,,,1,0
41795733,Range: Why Generalists Triumph in a Specialized World,David   Epstein,"Epstein, David",,"=""0735214484""","=""9780735214484""",4,4.14,Riverhead Books,Hardcover,352,2019,2019,2022/11/27,2022/10/30,"library, nonfiction, self-help","library (#381), nonfiction (#502), self-help (#61)",read,,,,1,0
59641216,"Friends, Lovers, and the Big Terrible Thing",Matthew  Perry,"Perry, Matthew",Lisa Kudrow,"=""1250866448""","=""9781250866448""",3,3.91,Flatiron Books,Hardcover,250,2022,2022,2022/11/24,2022/11/06,"audio, biography, emotional, library, nonfiction","audio (#104), biography (#141), emotional (#61), library (#382), nonfiction (#503)",read,,,,1,0
40864002,"A Psalm for the Wild-Built (Monk & Robot, #1)",Becky  Chambers,"Chambers, Becky",,"=""""","=""""",4,4.27,Tordotcom,Kindle Edition,160,2021,2021,2022/11/23,2022/10/09,"award-winning, fiction, library, science-fiction, diversity","award-winning (#119), fiction (#580), library (#378), science-fiction (#118), diversity (#65)",read,,,,1,0
63006881,"A Field Guide to Coastal Fishes of Bermuda, Bahamas, and the Caribbean Sea",Val Kells,"Kells, Val","Luiz A. Rocha, Carole C. Baldwin","=""1421444682""","=""9781421444680""",5,5.00,Johns Hopkins University Press,Paperback,576,2022,,2022/11/23,2022/10/16,"biology, nonfiction, ocean, science, st-thomas","biology (#149), nonfiction (#501), ocean (#96), science (#268), st-thomas (#96)",read,,,,1,0
61062194,Beyond the Wand: The Magic & Mayhem of Growing Up a Wizard,Tom Felton,"Felton, Tom",,"=""1538741369""","=""9781538741368""",4,4.29,Grand Central Publishing,Hardcover,288,2022,2022,2022/11/17,2022/11/06,"biography, library, nonfiction","biography (#142), library (#383), nonfiction (#504)",read,,,,1,0
8279737,"Consider Phlebas (Culture, #1)",Iain M. Banks,"Banks, Iain M.",,"=""""","=""""",4,3.85,Orbit,Kindle Edition,545,2009,1987,2022/03/03,2017/04/11,"fiction, science-fiction, space, audio, audible","fiction (#316), science-fiction (#30), space (#27), audio (#90), audible (#8)",read,,,,1,0
60038316,Mickey7 (Mickey7 #1),Edward Ashton,"Ashton, Edward",Felix Mayer,"=""3453321723""","=""9783453321724""",4,3.75,"Wilhelm Heyne Verlag, München",Mass Market Paperback,400,2022,2022,2022/05/23,2022/05/21,"audio, fiction, made-into-movie, science-fiction, space, audible","audio (#91), fiction (#570), made-into-movie (#178), science-fiction (#114), space (#74), audible (#7)",read,,,,1,0
34817927,"Star Wars: From a Certain Point of View (From a Certain Point of View, #1)",Elizabeth Schaefer,"Schaefer, Elizabeth","Ben Acker, Tom Angleberger, Jonathan        Davis, Ben Blacker, Janina Gavankar, Jeffrey Brown, Jon Hamm, Jason Fry, Neil Patrick Harris, Christie Golden, January LaVoy, Saskia Maarleveld, Pierce Brown, Carol Monda, Ashley Eckstein, Mur Lafferty, Marc Thompson, Ken Liu, Griffin McElroy, John Jackson Miller, Kelly Sue DeConnick, Nnedi Okorafor, Daniel José Older, Ian Doescher, Daniel M. Lavery, Madeleine Roux, Gary D. Schmidt, Matt Fraction, Cavan Scott, Sabaa Tahir, Kieron Gillen, Glen Weldon, Chuck Wendig, Gary Whitta, Meg Cabot, Pablo Hidalgo, Adam Christopher, Rae Carson, Zoraida Córdova, Delilah S. Dawson, Paul Dini, Alexander Freed, Claudia Gray, Paul S. Kemp, Elizabeth Wein, Beth Revis, Greg Rucka, Charles Soule, Wil Wheaton, Renée Ahdieh","=""0345511476""","=""9780345511478""",0,3.94,Del Rey,Hardcover,477,2017,2017,,2018/03/12,"to-read, biography, history, made-into-movie, nonfiction, space, science-fiction, recommended, audio, audible","to-read (#213), biography (#48), history (#92), made-into-movie (#99), nonfiction (#200), space (#41), science-fiction (#49), recommended (#1), audio (#96), audible (#6)",to-read,,,,0,0
49021976,"Rhythm of War (The Stormlight Archive, #4)",Brandon Sanderson,"Sanderson, Brandon",,"=""0765326388""","=""9780765326386""",0,4.62,Tor Books,Hardcover,1219,2020,2020,,2022/07/02,"to-read, audio, fantasy, fiction, audible","to-read (#270), audio (#95), fantasy (#93), fiction (#574), audible (#5)",to-read,,,,0,0
34002132,"Oathbringer (The Stormlight Archive, #3)",Brandon Sanderson,"Sanderson, Brandon",,"=""076532637X""","=""9780765326379""",0,4.62,Tor Books,Hardcover,1243,2017,2017,,2022/07/02,"to-read, audio, fantasy, fiction, audible","to-read (#269), audio (#94), fantasy (#92), fiction (#573), audible (#4)",to-read,,,,0,0
17332218,"Words of Radiance (The Stormlight Archive, #2)",Brandon Sanderson,"Sanderson, Brandon",,"=""0765326361""","=""9780765326362""",4,4.76,Tor Books,Hardcover,1087,2014,2014,2022/07/08,2022/06/20,"audio, fantasy, fiction, audible","audio (#93), fantasy (#91), fiction (#572), audible (#3)",read,,,,1,0
7235533,"The Way of Kings (The Stormlight Archive, #1)",Brandon Sanderson,"Sanderson, Brandon",,"=""0765326353""","=""9780765326355""",4,4.66,Tor Books,Hardcover,1007,2010,2010,2022/06/15,2020/08/16,"fantasy, fiction, science-fiction, audio, audible","fantasy (#56), fiction (#492), science-fiction (#92), audio (#92), audible (#2)",read,,,,1,0
186074,"The Name of the Wind (The Kingkiller Chronicle, #1)",Patrick Rothfuss,"Rothfuss, Patrick",,"=""075640407X""","=""9780756404079""",0,4.52,Penguin Group DAW,Hardcover,662,2007,2007,,2022/11/14,"to-read, audio, fantasy, fiction, recommended, audible","to-read (#273), audio (#106), fantasy (#98), fiction (#582), recommended (#12), audible (#1)",to-read,,,,0,0
21413662,What If?: Serious Scientific Answers to Absurd Hypothetical Questions,Randall Munroe,"Munroe, Randall",,"=""0544272994""","=""9780544272996""",5,4.14,Dey Street Books,Hardcover,303,2014,2014,2015/06/09,2014/10/11,"nonfiction, science, humor, favorites, review, st-thomas","nonfiction (#12), science (#43), humor (#2), favorites (#36), review (#6), st-thomas (#98)",read,,,,1,0
18881611,Bonk: The Curious Coupling of Science and Sex,Mary Roach,"Roach, Mary",,"=""""","=""""",5,3.85,W. W. Norton & Company,Kindle Edition,321,2009,2008,2022/11/12,2022/10/15,"biology, library, nonfiction, science, history-of-science, read-again","biology (#148), library (#380), nonfiction (#498), science (#267), history-of-science (#107), read-again (#40)",read,,,,1,0
58782897,The End of the World Is Just the Beginning: Mapping the Collapse of Globalization: The Collapse of Globalization and Its Aftermath,Peter Zeihan,"Zeihan, Peter",,"=""006323047X""","=""9780063230477""",5,4.18,Harper Business,Hardcover,512,2022,2022,2022/11/11,2022/08/11,"audio, history, library, nonfiction, climate-change","audio (#99), history (#210), library (#372), nonfiction (#490), climate-change (#20)",read,,,,1,0
20654333,An Inquiry into the Nature and Causes of the Wealth of Nations,Adam Smith,"Smith, Adam",,"=""""","=""""",4,3.88,University Of Chicago Press,Kindle Edition,641,2012,1776,2022/11/06,2014/02/09,"nonfiction, kindle, classics","nonfiction (#37), kindle (#370), classics (#164)",read,,,,1,0
1096222,Stuffed Animals and Pickled Heads: The Culture and Evolution of Natural History Museums,Stephen T. Asma,"Asma, Stephen T.",,"=""0195163362""","=""9780195163360""",5,3.70,Oxford University Press,Paperback,320,2003,2001,2022/11/02,2015/04/13,"brain-scoop, nonfiction, biology, science, kindle, history, history-of-science, read-again","brain-scoop (#1), nonfiction (#43), biology (#32), science (#55), kindle (#397), history (#213), history-of-science (#106), read-again (#39)",read,,,,1,0
1096390,The Uncommon Reader,Alan Bennett,"Bennett, Alan",,"=""0374280967""","=""9780374280963""",3,3.74,"Farrar, Straus and Giroux",Hardcover,120,2007,2007,2022/10/20,2022/10/15,"books-about-books, chick-lit, fiction, kindle","books-about-books (#22), chick-lit (#34), fiction (#581), kindle (#394)",read,,,,1,0
28187,"The Lightning Thief (Percy Jackson and the Olympians, #1)",Rick Riordan,"Riordan, Rick",,"=""""","=""""",3,4.31,Disney Hyperion Books,Paperback,377,2006,2005,2022/10/16,2014/02/09,"top-100-lifetime, fiction, kindle, young-adult, fantasy","top-100-lifetime (#90), fiction (#112), kindle (#211), young-adult (#97), fantasy (#97)",read,,,,1,0
14241,The Liars' Club,Mary Karr,"Karr, Mary",,"=""0143035746""","=""9780143035749""",0,3.94,Penguin Books,Paperback,320,2005,1995,,2014/02/09,"to-read, top-100-lifetime, biography, nonfiction, humor, kindle","to-read (#39), top-100-lifetime (#89), biography (#7), nonfiction (#24), humor (#1), kindle (#398)",to-read,,,,0,0
34,"The Fellowship of the Ring (The Lord of the Rings, #1)",J.R.R. Tolkien,"Tolkien, J.R.R.","Francis Ledoux, Maria Skibniewska","=""0618346252""","=""9780618346257""",5,4.39,Houghton Mifflin Harcourt,Paperback,398,2003,1954,2014/04/05,2014/02/09,"fiction, made-into-movie, bbc, kindle, favorites, st-thomas, fantasy","fiction (#9), made-into-movie (#4), bbc (#55), kindle (#199), favorites (#9), st-thomas (#24), fantasy (#50)",read,,,,2,0
60165447,Gulp: Adventures on the Alimentary Canal,Mary Roach,"Roach, Mary",,"=""1324036060""","=""9781324036067""",0,3.93,W. W. Norton & Company,Paperback,368,2022,2013,,2022/10/14,"to-read, audio, biology, library, nonfiction, review, science","to-read (#272), audio (#103), biology (#147), library (#379), nonfiction (#497), review (#160), science (#266)",to-read,,,,0,0
231083,The Principia : Mathematical Principles of Natural Philosophy,Isaac Newton,"Newton, Isaac","I. Bernard Cohen, Andrew Motte, Anne Whitman","=""0520088174""","=""9780520088177""",0,4.24,University of California Press,Paperback,974,1999,1687,,2015/09/28,"history-of-science, classics, history, nonfiction, science, kindle, abandoned","history-of-science (#31), classics (#100), history (#61), nonfiction (#122), science (#99), kindle (#371), abandoned (#10)",abandoned,,,,0,0
11337189,A Universe from Nothing: Why There Is Something Rather Than Nothing,Lawrence M. Krauss,"Krauss, Lawrence M.",Richard Dawkins,"=""145162445X""","=""9781451624458""",0,3.94,Atria Books,Hardcover,204,2012,2012,,2017/02/12,"to-read, learning, munger, nonfiction, science, philosophy, kindle","to-read (#188), learning (#23), munger (#14), nonfiction (#165), science (#131), philosophy (#14), kindle (#391)",to-read,,,,0,0
2104,The Physics of Star Trek,Lawrence M. Krauss,"Krauss, Lawrence M.",Stephen Hawking,"=""0060977108""","=""9780060977108""",0,3.85,ReganBooks,Paperback,188,1996,1995,,2017/04/13,"to-read, nonfiction, science, science-fiction, space, kindle","to-read (#206), nonfiction (#182), science (#142), science-fiction (#37), space (#33), kindle (#390)",to-read,,,,0,0
441966,"A Matter of Degrees: What Temperature Reveals about the Past and Future of Our Species, Planet, and Universe",Gino Segrè,"Segrè, Gino",,"=""014200278X""","=""9780142002780""",0,3.99,Penguin Books,Paperback,320,2003,2002,,2017/02/12,"to-read, history, history-of-science, learning, munger, nonfiction, science, kindle","to-read (#184), history (#77), history-of-science (#45), learning (#18), munger (#5), nonfiction (#159), science (#126), kindle (#387)",to-read,,,,0,0
2436544,Dry Storeroom No. 1: The Secret Life of the Natural History Museum,Richard Fortey,"Fortey, Richard",,"=""0307263622""","=""9780307263629""",0,3.73,Knopf,Hardcover,335,2008,2008,,2015/04/13,"biology, brain-scoop, nonfiction, to-read, science, kindle","biology (#33), brain-scoop (#2), nonfiction (#44), to-read (#124), science (#56), kindle (#386)",to-read,,,,0,0
587906,Deep Simplicity: Bringing Order to Chaos and Complexity,John Gribbin,"Gribbin, John",,"=""140006256X""","=""9781400062560""",0,3.97,Random House,Hardcover,279,2005,2004,,2017/02/12,"to-read, history-of-science, learning, munger, nonfiction, science, kindle","to-read (#180), history-of-science (#42), learning (#14), munger (#1), nonfiction (#155), science (#123), kindle (#385)",to-read,,,,0,0
25893977,Where Divers Dare: The Hunt for the Last U-Boat,Randall Peffer,"Peffer, Randall",,"=""0425276368""","=""9780425276365""",0,4.16,Dutton Caliber,Hardcover,310,2016,2016,,2021/03/16,"to-read, diving, history, island, library, nonfiction, ocean, kindle","to-read (#257), diving (#34), history (#185), island (#34), library (#313), nonfiction (#422), ocean (#81), kindle (#384)",to-read,,,,0,0
